1,0,30.09615,56.90164,30.31486,0.0209432959013654,14
1,0,25.17429,15.16504,5.156281,0.504539962125072,0
1,1,12.31456,5.560858,76.86583,2.11736877624422,0
1,2,36.74454,53.81894,99.76416,0.691665144489637,0
1,3,44.81249,42.20494,71.14448,1.03790294820628,0
1,4,69.24248,90.46302,94.04282,2.40694125121481,0
1,5,54.30531,74.18654,91.64091,2.5748829619724,0
1,6,0.3312038,38.71463,55.51346,0.686551762791953,0
